sigma,v0,rho,theta,kappa
-1.6075032456098932,1.3834668563388801,-0.4716185311920813,-0.8380932572770097,1.9602764958901662
0.39191751998199287,-1.6116528038240197,-1.3052845693608086,0.5584992616110442,-0.219472816928437
0.06221693502170389,-1.646989687852853,-1.049278916000218,0.3534858424740803,1.5689376036577625
-0.49516110074599995,-1.7438150961639365,-0.5769725718339049,0.6254171330829112,-1.2531021250352525
0.680830928253445,-1.0119113425669668,-0.8684857030712454,-0.2166369058589619,-0.5177893225776571
0.4165132080129359,-0.4379498571553828,-0.9055285330765974,-0.53237896498181,0.6625542210845814
0.8580879792415166,-1.408882199438871,1.3754230043940292,0.09990592054435221,0.33984736721612174
0.04159528184086092,-0.9938929897479785,1.1856481481642684,-0.08146406406678164,0.9100303203488429
-0.9232024213251253,-0.3440560460820652,0.19883729777830883,-0.5641884074220229,1.2027946028889946
0.23854220600990006,-1.2031818648429322,0.3130687424095462,-0.13726496454505543,0.20824629388847482
-0.2039217150024375,-1.2392971505545156,-1.584106789685245,-0.08103092527169498,0.06358427577668113
0.07196631252164432,0.14354962426073148,-1.1026730749382576,-0.9441825693403283,-0.20404501545832954
-0.8936652548040875,-0.0888432618552244,-0.4702410554729517,-0.5950767986401075,-0.8512323962129296
-0.799189653312679,-0.502562795565991,-0.7536919004611098,-0.4112853667443539,0.23713408747184417
-1.790877659699988,-1.6646449667999952,-1.527128426809785,0.6591557683485549,-0.8218245046215127
-1.2280765272448027,-1.5572894314571926,-0.15266475759267073,1.0607291820315443,-1.7971116249244419
0.9792019488816845,-1.5612992582389351,-0.3907584393326644,0.8336268824164305,-0.7857085642462855
-1.1144867475757687,-1.736111595825982,0.7562783935386888,0.7767772577670917,-0.8700568282847598
-0.45510142353750505,-1.3536729030390902,-0.09623359360098593,-0.07286837123935364,1.0377660695348867
-0.29777410046731867,-0.7026414682719722,-0.9639253204787668,-0.5593627301798598,0.4382618153788207
-1.6139676600169233,-0.1462681874369567,-1.1916005498099196,-0.7083308929651095,1.0331771185474583
1.5202701432386343,-0.6790762823371113,-0.1374464659818515,-0.5186434913817868,1.0240834857703645
1.9269639147236095,-0.41621983635634074,-0.7768558439366422,-0.757812523084938,-0.4100581191014343
0.8168487269929594,-0.6666259748805436,-0.6082205791803306,-0.706510486816895,-0.09813914158804482
-0.5581837983053579,-0.5810420310995297,-0.07063432999758623,-0.6312018085433877,0.9670091586652365
-1.9359828054498314,-0.4231564513924282,0.018393502947033902,-0.8398963190322606,-1.3114447609873754
0.20645343486265366,-1.9317362069234094,1.7249755625834187,0.2794517921010766,0.9474781843100599
