sigma,v0,rho,theta,kappa
1.0877145340702463,3.3376491631015845,0.23528401106643182,-0.8505858122805907,1.5405922023508714
1.9819030116886984,1.8902960254697323,-0.4290652655440095,-0.7005777009869241,1.7156576272530168
-1.9225014618243466,-1.4282149760756981,-0.1436323287788115,-0.238916012932898,0.4135103079255593
0.7345444255341045,-1.5079632104138243,-0.44397675114215884,-0.1994929848550262,-0.913371808490379
-0.6521064599897213,2.8398645747466915,1.039680238952844,-0.8850767032977318,1.9367310790810315
-0.45269105506398466,-0.6874784630001547,1.7190404469253173,3.053826132323501,0.6090707796596178
0.42452657223512524,-0.7272043819631104,-0.5295406764956947,2.7343160351831415,0.0810253867934807
0.5010161088267404,4.251203254224917,-1.5094363379562015,-0.8986885945675951,1.8698987433167464
-0.052493145933931284,-0.21430996063754648,-1.0095312490718475,-0.33469374258085693,1.3161883836658221
1.5165207163829235,-0.6861147000492615,-0.18874166089473565,2.017770444801883,1.1102506914602794
0.3885596559021205,-1.381021113281876,-0.07345742257078713,0.8634410499109431,1.210764506931115
0.9058009449141919,3.293274215863107,1.2697032333970641,-0.8925653304335248,1.7776466369394508
-0.20828283052333596,-1.3004387699730602,-0.20848217236479827,4.313580554308986,1.5848104691849763
-0.7618306817363543,-0.4537037305482321,0.8826807464471984,3.956781193623133,-1.7757433514327194
-0.45558564663038226,-0.9012795317334055,0.5045629134770238,1.2959371752564028,1.245014306914118
-1.6269660469978589,-1.5995098302741306,0.29672223336907155,-0.7029161535721182,-0.40340912126966977
-1.3991656332590228,-0.905507160083654,0.731483122227071,4.427146666768373,-1.1314082635161213
1.2073904636566355,2.8683248492962043,1.2391259827905157,-0.8518277904272682,1.824362787682214
0.9754816233286996,-1.2430076631560607,0.6302618770125386,2.8642404524646823,-0.4434245679814639
-1.063539785824601,2.66680668758651,-0.3548486264672377,-0.9831164153238965,1.5880923649994458
-0.3892597596527383,-1.3438942916653662,-0.33596698878445297,1.7575700008284845,0.44723535434682615
1.853219614823971,-1.3602585842709187,0.6710465411000719,3.333117616750389,0.789001012131902
0.1900056031147619,-1.4918649084840778,1.3513935273163953,4.808011042792064,1.472825178378772
0.5130771206496396,-0.6722399848444133,-0.18027997772459314,2.6569993470471482,0.5925389104325176
-1.0708916491463265,0.4185756766782758,1.9269284421357273,-0.392497211584907,1.1424923419014341
-0.8912873448452117,-0.08692359867030497,-0.04110195289956953,-0.3501079383125427,-0.09625369060524536
-0.9531375763096286,-1.2697539731965022,-0.5717281379588575,1.0897737267663796,0.3484524532270403
-1.0231288861063257,-1.4338222076665197,-1.963645089033439,0.6282591584448587,1.9383209000689057
-0.04721717385897195,-0.921373042128041,-1.9401577130884449,1.2858997228089872,0.23882031221634703
-0.49456552894044803,-0.7375585592116676,-0.42849816983416344,4.877148450970351,-0.737337025835056
1.9015700855143054,-1.2681618734665703,-1.9748135080360174,1.7740706151441683,-0.16558179324196143
-1.0715289686209166,-0.7393295253564145,-1.1533173479367091,-0.18590511108402952,1.3655169932503854
-1.6699306787886647,-0.7479397257936449,0.607796975098978,4.383375252436384,0.42398799010288135
0.693852182926463,1.811344009693844,-0.8313730886924231,-0.6637035136518645,1.9676705716612326
-0.7673707014422442,-0.5375537843691207,0.9157862079094716,1.0216427931794554,-1.320331643350007
-0.5139032068801512,-1.8040312180156621,0.3415136513658479,-0.853159362567486,1.3323539561334234
-0.7558038078724783,2.0785291823224936,1.365459360354878,-0.8013357905647487,1.5349522687247408
-0.723740673630338,-0.7381261138609609,1.3634457560266013,4.31725140172359,0.7937431876828223
-0.31036429637216933,-1.5049516088122616,0.05394010389851678,-0.3055259539537448,-1.3899382431812268
-0.20804206596774533,-0.24030089380523112,1.0467942671085542,-0.3750905065437631,0.8077225126627599
1.3035107731282984,-1.1133810733859848,-1.4060276616317133,4.411179049239627,-0.9439912311098342
-0.8288101252832691,-1.340615636629661,0.0705615208802004,4.6586596126456055,1.5284982038582942
1.2411630561619136,-0.7675563657487476,-1.180866563589992,1.1148337519658962,0.35519799513532124
1.8835785693103055,-1.0232118416207991,-1.8800293260594012,3.216809131884264,1.4137627847753809
1.1987015533914014,-0.9663377208152637,0.8033359133709315,1.2668949391056346,-0.15890113526207106
-1.1006526399177063,-0.738049087827382,-1.4695010263228845,0.5523374356094433,1.4224573249096046
-1.0915320248319123,-0.9344422925271387,-0.8749079680404002,4.465205036352257,-1.1004903607152288
-0.17252979364148535,-0.7596573138478027,0.9689709447757071,4.7729701756823815,-0.8017859148475683
0.7463262927861116,-1.227718986395073,0.43902327848310163,1.57009965673285,1.1857529332674703
