sigma,v0,rho,theta,kappa
0.01331078013009751,4.994481074468196,-0.9536812519860529,1.8940998433719232,5.968305661498298
0.020798732376858697,4.984965425152019,-0.4272929217527439,2.7625474083826433,11.025512242705323
0.026733770137563118,4.9743955808116205,-0.5639456960803995,1.884981197720569,6.528074587683858
0.024849670664535,4.954733498365053,-0.9807377861938651,2.198038226877549,9.037682703548123
0.013025917876190986,4.999347294346082,-0.86189550843977,2.321724649421334,4.797379503986516
0.015992492855293507,4.932256017009404,-0.02570828773435013,1.3994321845340651,7.9777085806896295
0.011365306345375603,4.994663394302451,-0.41391971891767865,2.625609045875042,1.9520634257427947
0.020793264176119517,4.9909659339466685,-0.15521467057892546,1.1493182526598236,7.5326458842161825
0.015519594030056483,4.983955184034345,-0.15647947862547718,1.577462938358551,5.903267399151304
0.016471763208756485,4.992400406692883,-0.7548197575057831,2.3229051674391723,7.190639509494855
0.014586533977767824,4.912786672875804,-0.88244846582381,2.1563728817723264,12.69802094886348
0.010210110360715868,4.998405864513938,-0.5372722326734607,2.3180524541825855,3.5242811482501275
0.8700412964119526,4.998545415637336,-0.8950113000265429,1.7461698475973613,0.15474401787099076
0.01626471860773404,4.987584593054063,-0.5572009008397905,1.6720751829272005,1.5068604995578525
0.9448084104977185,4.997292267627414,-0.8942297078426787,1.2932147709922786,1.3721209008504545
0.9823172966830385,0.00011435752185674463,-0.45793469443218526,0.7769115589244091,0.6710887520024658
0.9439773761994996,4.9992922173764995,-0.910674412773401,2.539364077757132,7.28713105543733
0.01693861093754642,4.952043063824427,-0.30189726753562873,2.476212500078282,8.202381555125813
0.013315168692841921,4.964285276454248,-0.4603289391904126,0.8306021357982843,10.729269061625454
0.012055242325080179,4.969337143417844,-0.5666340870370288,1.769373242854991,8.68933348878666
0.023648648936717805,4.947147839027907,-0.5158945847754723,2.5803604683499426,6.458172440939997
0.017480442514777705,0.07426641666720268,-0.9906890821851171,0.6042167471235413,1.454513592055787
0.013071483523034333,4.998000044865169,-0.6653259612729969,1.8450632965731204,10.7599395922229
0.01419367086182316,4.9638531534094374,-0.9762132957237957,2.0706530775171945,11.556065452970573
0.9352808644104792,4.999413126586347,-0.8899799529188502,2.7274856807886034,1.2553189636007431
0.022409524448155936,4.96529916559028,-0.4737175382431852,1.2200984472360081,4.616864514444286
0.02571534677174725,4.971401225400805,-0.5927235701852516,2.6142759273155534,10.759234995712848
0.010402803695314766,4.773567649613935,-0.28151796159893006,1.878707253066467,7.059659826161053
0.020453460294976435,4.97308651905565,-0.08352848895422689,1.9214617703435457,9.510008263863647
0.020417732516315623,4.9971824357723555,-0.2772404423463293,2.898101760642816,11.228661565379417
0.013590292329353937,4.594509468951802,-0.5857046646392701,1.0238885886525386,14.272002604127692
0.025261775577083895,4.991346915799446,-0.23613481605172315,0.924035352479471,14.267537138789963
0.025192323459334465,4.879632891132255,-0.4667441645103767,0.951716598450313,13.88774445099289
0.8666839906931048,4.999822693011601,-0.8000773604216511,2.7447395216830692,2.854217025700634
0.025069168888946836,4.997657495602978,-0.08730674532525107,1.657674291102016,14.270449011024873
0.027686006802197682,0.19509594363258742,-0.8132316245094968,1.4526992814037216,14.82638580160186
0.03909245501165021,0.13351084072302388,-0.7528772541444222,1.6797814196378,11.202301741214844
0.9902847935061335,0.021520620531148577,-0.2807310264330668,0.6806010772712623,7.833113976881975
0.012830169139232794,0.9862243005928346,-0.6155274168384016,1.9883631173861485,5.3665240860768595
0.01251453565210936,3.4665744706392143,-0.8746224368968959,1.3980342866716324,13.495703993903629
0.012481783292895768,0.892050697772103,-0.8741042070889102,1.4710850647382254,9.830052042422404
0.018163374648220102,4.998166150758944,-0.6355600195546742,0.5760596720355045,0.7209399520806443
0.5748634034556496,1.4738349919809264,-0.7914356512760614,0.12153823936045449,2.2758548659218407
0.2667654219452691,3.4659961003620907,-0.8192456997898764,1.923823200460839,7.2922024709081015
0.011731165467342231,4.949553830553306,-0.783648681613629,1.432330732852218,12.579435971383411
0.3518033531828889,1.7389767923652713,-0.5363269009201719,0.9558187814114811,0.46767825953958564
0.025886739901829554,4.992907212859701,-0.8784232689106117,1.5668260000855578,9.603298666892865
0.7973125001133358,2.6500771491730006,-0.4476810379304146,2.0944061704056414,2.984895956631461
0.7872415312459453,2.697018716616511,-0.6859358608585256,2.447014339859595,8.530695738338009
0.6290616565036327,4.463592623106741,-0.5695677198332876,0.4680685028877207,8.327336789174659
0.4663210649834672,1.8326548315044624,-0.4011148109721814,1.090482739257403,7.745429441116638
0.014636340911028778,4.988442631896452,-0.23439813646626528,2.493825796651431,12.128287515530548
0.03465545055434488,4.995439326141762,-0.21991137921816084,2.9425728994903015,14.894860879054601
0.014210912152799793,4.9490109715538,-0.34424748836522656,0.4764600183268246,10.611759501320165
0.7703548551013147,4.998622539619467,-0.8065816203030045,2.2876949111852407,0.7622644898333055
0.036867943174065665,4.956627416505391,-0.79681669945616,2.0705830921947093,11.593701625486773
0.018844761629957175,4.966263442492366,-0.0939966779270475,2.747447887510564,9.256070649353894
0.5562931074557014,4.999818285554875,-0.07284469733947019,2.3819231507089835,0.5545827946796882
0.011707499074375738,4.9949275606588195,-0.7293350415319748,2.306823387069744,3.7003542090665076
0.5298322035803468,0.0002961253712929768,-0.10917088947012632,1.160168795465577,5.795880209393511
0.1671153824550054,1.2633891605793548,-0.6792725252029626,2.3828879403656353,0.05796093799104529
0.0433560486929328,0.02129191582702017,-0.9623294814147744,1.7495424967410913,4.25266230230412
0.03933152370413297,0.39617339079588687,-0.7257821102239843,1.4321357071442427,7.2937601962010055
0.05796581539723922,0.08186990220503976,-0.22090556048563584,0.8193292376771424,8.815447176839147
0.16532966138049937,0.03402229560247516,-0.908147169365788,1.4820333727474244,5.144898529742639
0.13904427375845302,3.1629642406326868,-0.2996140455206524,2.9658708514254033,2.2022017342522684
0.016036722302795733,4.627827668184237,-0.4438882849952089,2.954902505127719,13.17505896747026
0.9332882905633584,3.6942671108886675,-0.48831041129314956,1.576530160244927,4.691952340537375
0.365748776894373,4.639703895143583,-0.31373673415980974,1.273172141312215,0.9809135768422736
0.010597396331013864,0.14785920687218823,-0.6494705950382766,0.42918889108249036,5.934634905338693
0.8441520738055097,0.009789536843388902,-0.5857526292729323,0.3087214501401314,6.621819217147762
0.028727192428465886,0.1374303147236211,-0.8623967350631465,2.3606004774043146,2.870668826636342
0.5308881551052287,3.6409187181023857,-0.2902329915356493,0.8121554537409756,2.0423034583353274
0.4198019128937346,0.38221798859011447,-0.2808806797898963,0.6427850975434247,6.605483684596146
0.02292453904469338,1.1489523895320182,-0.7681298673585693,0.7266887532595786,4.9928709865000585
0.510809618510145,1.6259305838626212,-0.7965779890089798,1.9700770100912868,2.30200983373087
0.02158044560527056,1.5648401202569504,-0.33420923034897443,1.0761317110895818,14.568841726582763
0.021051391282625287,0.851079165538065,-0.5352347230767731,0.25032999301528047,7.513418668104588
0.06990816181578408,1.1994800923930138,-0.5219522842395885,2.562508923866055,14.126830147565828
0.01,1.6628648888922914,-0.19980372883032033,1.1049381783197263,9.641924116967658
0.013028426723827424,4.577258545736068,-0.08966505729823337,2.868062479145636,9.014674902294198
0.017106920194460376,0.9496558700037809,-0.5460187965915675,1.46929799852515,10.508557450199493
0.03524943313661871,0.12826044107560985,-0.9443990025114427,1.2165448527860698,8.488292853382948
0.01413349881928346,0.17260958824474049,-0.020685977119596043,0.28588308816207797,7.826102603445947
0.03485701718053591,0.18400306421626889,-0.9535837876656259,1.0375610947977867,8.927714863232689
0.6674202941685625,1.2422436022066516,-0.5092272012069707,1.266106894547717,7.772375289012071
0.1394301311143164,0.042041874122179745,-0.8748164187394879,2.115561006272696,8.738490387358656
0.0112015674386423,4.959764251573955,-0.6138551760573919,1.2795118084529684,4.481266118076446
0.3989868486201628,0.026094627340190968,-0.8914699360182059,2.51727463553401,14.837626316647402
0.029637489799703265,0.2342467690994705,-0.5547551474456249,1.1046743855468746,6.171058893079279
0.012813338197444069,0.11624696298420467,-0.7200407277906808,1.4154610315545135,1.1812979245196793
0.02109856812336966,0.10392927571302067,-0.9084089868122762,1.043157465799235,4.465621070958665
0.8762772778915546,0.2966294357761359,-0.4058224272973834,1.0492636750835387,4.071612117680304
0.03453813105318665,4.9716460654780015,-0.33114508918979624,0.00890960313356759,5.964104740342908
0.520487266806568,3.8080015536091265,-0.14682881583289453,1.3671784172278532,8.263240777378506
0.0293914733307602,4.996071578837093,-0.7672845549988567,2.719536144783417,11.826853289605369
0.5387898256758356,3.779106023376711,-0.8657295658164071,2.7704632812024688,9.110509144686779
0.015004362312040165,4.976512940328469,-0.7335894043432765,2.932583192126832,9.728789179773177
