0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-1.3221455544260858,-1.1387941526264043,0.03365409531146071,-0.9287145671801657,-0.4482808292133027,1.7268948252316898,-0.5701235249149755,1.4008781234495988,0.3334532569386973,-0.36579009681591435,-1.5384329710234734,-0.29625264715720406,0.06576174274178363,-0.23053077908371924,-1.256612634793087,-1.0143786206378642,0.117667206958431,1.5279782883244448,0.8144767264323417,1.2108136095438065,1.0026758232551027,1.3692652750395462,-0.6932494168066737,0.7245999809417917,0.71317350013961
1.468383387011595,-0.39958788288641167,-1.4138352846610944,-0.16771511273175083,-1.1337798399536052,2.2025650874453278,-1.2042534447915099,-0.09007812012836224,0.22276087366006722,0.9757332802428736,-1.1248271903946323,-0.4911891319055778,-0.29455689901247634,1.2477617816995323,0.2109963401955956,-0.3341259174871316,1.672605584703149,0.7339570387344576,0.2051250402693796,1.3358878011628499,-0.3725982330257097,-1.6023662739191655,0.5389348635510283,0.3905689626333538,0.632689295411242
-0.37689994319332715,-0.8144484598352141,-0.27001802548262266,1.1203924072152271,-1.2439993109115086,-0.8559709195630467,-0.20085933318527016,-0.42440937835639053,1.2212594241061825,0.6963879637725481,1.1603477426334448,0.2160668528230043,0.958167796409214,-0.8086844505364265,-0.6100581524440153,0.938541262208212,-1.1793983940234738,-1.6250809735947942,-1.4852111882949908,-1.6102091287919174,-1.704956124616003,0.43176550353254123,1.3270314975786661,1.399224685967535,0.2222872168842729
-0.8803785348291842,-0.7542964437143264,-1.535079503064991,0.013827593470083166,-0.15586427994858443,0.2794505408894665,0.4599730832230174,1.150950289411889,-0.8711431904825644,1.2701480267736187,-1.3563626807410847,-0.23266557898997292,1.745765493725548,-1.0923177100846324,-0.48461980652758746,0.020632009779043847,0.9780300177059821,-0.3728173130167611,0.38191328584967965,-1.6267969604480115,0.38563160838034466,1.2379936104701164,-1.5343592162383706,0.8690534089543784,1.0533652464427379
0.1736745485213963,-1.409988408754801,0.7210091952566667,0.4080514981046629,-0.4007003274996225,-0.4779030208091317,-0.5721810831796429,1.8312949159673524,-0.4905841158903539,1.39486038862117,0.17364155439718754,0.10335098667311693,0.23319068582917554,-0.834767007433228,-0.05231835792584276,0.7216537936191771,1.6352535290023957,-0.944766795309477,-1.085229516968297,0.368901524022892,0.9735923526601428,-0.9358419899662361,-1.077334792175915,-0.694385957006281,0.9487510635350407
-0.6424333310826528,-0.04301839149232303,1.2153627719975915,0.8412282194510878,0.6186247282330898,-1.2418972842046216,-0.1929578297237591,-1.4483270884401562,0.7523596620166612,-1.2144347349764504,-1.2707202347921283,-0.6487515470188532,-0.008418905997173477,1.3646634473157735,-1.6735087226691079,-0.5074729451405011,-0.12414337182902396,-0.9919673080952994,-0.14790040824767642,-2.1405944797820027,-0.45986046035010625,0.7507179432423849,0.18154695408278543,0.21923930170480416,0.7885642239715274
-0.470414506916327,0.8309454757408705,-1.7434116506956294,0.5463949007324633,-0.8713589182195993,0.8574550387914968,0.45508368789758213,1.8363697766956908,-0.5302750283410624,-0.06882363651720974,-0.9462998329109348,-0.1669495160490548,1.0604842638842022,1.1083669411681023,0.8460455030431809,0.11271986058517355,1.1983054361326224,1.0967202675251393,-2.0408462645954235,0.05970171162037918,-1.7013454172313127,1.5567127074446627,-2.1601305977940384,0.619429387764124,0.4021451107819336
0.5949200439819503,1.7332083183104228,-1.065724981150423,0.06501419353967888,-0.9305137660274367,0.9751000958921667,0.4807844736429942,-1.003279974732366,1.4807209443328107,1.6601515015300132,0.5860252223274035,0.785863672015687,-0.751089522894036,1.7351957267002427,0.15467420882004448,0.8592674002955019,-0.8749865513379657,1.0292536601187932,-1.1734156706033878,0.5365904586098976,-0.5795652217278253,-1.6760576309791422,1.0860450866502913,-1.570224222987231,0.6364330552540631
1.4383225293251805,0.09719269272611909,-1.524774091949563,1.0367502885592774,0.5382062575180482,-0.9135563468280401,0.13501718156154804,-0.25247048392214155,-1.3777928041742336,0.769820892285436,0.640278901717101,0.13641227080464963,-0.7776396790273129,0.813640300003217,0.042721281484601435,-1.0316569348671771,1.7351468636262553,0.5759837561178138,-1.1255204884739471,-1.8643647603520739,-1.820712684794866,1.297928857246698,0.3617014680750691,-0.6547737124646924,0.7176094494445755
-0.2213816379435034,-0.5943999670953514,-0.7263304324228611,1.683346430388656,-1.254761402719749,-0.9053169040649853,-1.0877721131971332,0.20382190371443148,0.7777783026762525,-0.6146793420858625,0.48959595693621083,-0.09586130614413929,1.3254069032497602,-0.4626190888737051,-0.42187119600877687,-1.358920516702499,1.4393245777351127,0.016776826062517916,0.14725358720234222,-0.45559622754550266,0.6161814098669721,-1.0200613996787509,-0.7980927462511016,-1.3692930465235946,0.5322470245717288
1.203909789727609,0.39420350812275995,-0.07556409048428228,-0.0017121709686727798,-1.0931576017645022,-0.43119297276063606,-0.5211328809151786,0.937729252794142,1.051062545075641,-1.3607568967080443,-0.2430034060799834,0.10617506804526655,-1.201839194561598,-0.23840382140341645,-1.4605693180967987,-0.006707131397685195,1.81403230552137,-0.037519525938166876,-0.13377559167014008,0.1824960386514941,-1.1119988116149768,-0.20679441372288848,-1.8886574114808896,-0.5243747541555848,0.8124077507129595
-0.0009589794989355652,0.9081026335831555,0.42537823752184545,-0.9848615812179679,-1.1953390551142868,-0.4327081726090636,-1.0973805599074398,0.6432185188964764,0.16824769117924593,0.18682326093757023,0.31566649979861516,-1.1607809333626768,-0.3870873844256684,-0.4459385606977631,0.20478195944413927,-1.245165822005389,1.122255331216265,-0.15354224236032815,-1.23634354052494,-1.1419940262029171,-0.6720875732395368,1.062007432974705,-1.7251137123724622,-0.7170557794772573,0.07270759445210317
1.2892230183076303,0.255648215769165,-0.503002490826796,-0.8153192772855808,2.2342396621437004,0.5389283076585358,0.1540474501321752,-0.19027567967117315,-0.6278621028074256,-0.7261602115132622,0.8580746856364615,-0.7139092454582652,-1.2574724388489642,1.584894221348947,-0.11610621438793761,-0.0992142006823475,0.9505012799863974,1.8764195167230104,0.33969565855160344,0.1674856577729874,-0.3515042511894245,-0.15559385792674152,-1.1954973802526472,-1.9247019287627207,0.7604429884393513
-0.45846000151171185,-1.768980628780815,0.26868590380169366,-0.6059360659099431,0.6280195454178295,1.4089565844838186,1.4659950835684887,0.18106373148209495,-1.2730174194182142,0.34416665195229373,-1.858525268723342,0.1019016988058003,-1.0329481232882467,-0.21069111260802212,0.7568912063861128,0.5253555230750042,0.6350901385055084,-1.4002665079032144,-0.5697901901972808,-1.3688136255285492,0.34362179097094875,-1.7937591588533393,1.3119322610519806,1.3748990258831948,1.089289577795255
1.2252163544780643,-1.6582017253025976,-0.9675070319791057,-0.9900751999730314,0.8582154391931677,-0.09685482429274817,-1.2913005016385422,1.0231679262341447,0.5414191816953966,1.8675089611433067,-1.0738126148948615,-1.9321770665690288,0.327484512905813,-1.2331853934096597,-0.20000834945884588,-1.5154233678258302,1.7269287507559117,1.6609605053881165,-0.5330052263386761,-0.1360607809961779,-0.9589404576831798,0.9510885440895067,-1.0491357790091176,-1.4574410997607057,0.7966989345333828
1.6048687221231153,-1.1036079940728913,-0.14760754169656326,-1.2476606658607747,1.0072570848474394,-0.03016755769737922,0.15422309059105185,1.2247383074925822,-0.4598355669817811,-0.17998122686236884,-0.986424353526655,-0.09504961244191068,-0.7315043293198007,-1.2302269891084898,1.8523846853114943,1.3176789662773174,0.4827634994399429,1.7491575406424196,-1.9346396397181262,0.5087514809674044,1.6540298433040748,1.392678622540987,-0.9584188118685383,-1.7437341285373282,1.0016418647558827
